text,label,source
Mấy tập kia có khóc cười đủ cảm xúc còn riêng cô minh hiếu chỉ có cười và cười 😆,safe,vihsd
Dm muốn chịch quá,nsfw,manual_augmentation
Nhạc hay tộc trưởng êi,safe,vihsd
Chậm thôi các bạn :v,safe,vihsd
Trường Atlantic ib,safe,vihsd
Tóc đẹp lồng lộn thế nào thì trong túi phải có thật nhiều tiền thì mới có nhiều gái theo :))),safe,vihsd
Dạo này bác,safe,vihsd
"~ 85 triệu Dân ngu cu đen ngày càng bị 4,5 triệu đảng viện ức hiếp",hate,vihsd
Tao xịt máu mũi luôn á chúng mày,safe,vihsd
Con ho ly tinh nay o tha thu duoc,hate,vihsd
hợp lý kkkk,safe,vihsd
Đình Quang 🤣🤣🤣,safe,vihsd
Chặt mày làm mấy khúc,violence,manual_augmentation
Để tao tra tấn mày,violence,manual_augmentation
:3,safe,vihsd
Chán đéo muốn nói luôn á😄😄,toxic,vihsd
Phạm Long Vũ mày cl gì cũng biet chăng may nên lam google dc,safe,vihsd
589952505,safe,vihsd
Cảm ơn Nhật kí yêu nước nhiều nhé !,safe,vihsd
Cực kì thuyết phục! 👍,safe,vihsd
"Chuyển qua insta thì hack bằng lol,bằng niềm tin",toxic,vihsd
"Công trình này trung quốc cho vay tiền để xây, ko cho nó làm thì chẳng lẽ nó muốn nhật làm. Subway ở sài gòn thì nhật cho vay, nhật làm luôn, chứ mỹ có làm đâu",safe,vihsd
Kết thúc cuộc đời thôi,suicide,manual_augmentation
Đếu bao jo t un cua THP nữa..,safe,vihsd
Dần ca làm kênh riêng chắc hót lắm đây,safe,vihsd
Mày chết ở tao đây,violence,manual_augmentation
Lê Nguyễn Lệ Quyên nam thần của em bị rồi bé ơi,safe,vihsd
"Draagon Tyni chuẩn,thật sự bài này k hay,nghe đc nữa bài tắt luôn,thôi thì hi vọng bài sau ok hơn",safe,vihsd
Được anh 😂,safe,vihsd
1 ng thì giết 1 mạng . 1 ng thì feed tụt lol,safe,vihsd
Ngon đó,safe,vihsd
đón trung quốc sang chiếm nước :))),hate,vihsd
"người ta đi ăn trộm cũng rất vất vả, phải thứ đêm hôm đi canh chứ phải dễ dàng đâu, nhiều khi phải canh 3-4 ngày chứ đâu phải đùa. a ko thương người đi bắt trói người ta là a sai rồi.",safe,vihsd
Đọc cmt mà tức vl 🙂,toxic,vihsd
Vest độc nhất vô nhị chỉ có trên Cao Bằng mới có :)),safe,vihsd
"Hoàng Thảo Nhi nước đi này boss đi nhầm, tý boss đi lại 🤣",safe,vihsd
toang rồi 🤦,safe,vihsd
3 que nên xem khúc này nhá 35:30,safe,vihsd
chết mẹ rồi Tr Dần ơi.ông thống đốc bang đã tuyên bố bỏ người già kh chữa.vậy ông chạy đường nào đây.,safe,vihsd
Cô xinh quá top 1 trending quá cô ơi iu cô i love you,safe,vihsd
Đồng bọn con đó khi biết tin,safe,vihsd
ok anh ê,safe,vihsd
Chui ng ta lam khoc cung hay,safe,vihsd
"Bạn nào điểm thấp cần nâng thì liên hệ mình ngay nhé, mình photoshop cho",safe,vihsd
Lên fan cứng rùi hế hế =)),safe,vihsd
Ông Vũ Hoàng Lân troll ông Trần Dần hoài hehe,safe,vihsd
Ơn trời. Idol vẫn khỏe,safe,vihsd
con điên,hate,vihsd
Giết cả gia đình mày,violence,manual_augmentation
Lê Minh Hậu thôi b ạ 🙄,safe,vihsd
Xin,safe,vihsd
Yeu coô quá.,safe,vihsd
Không phận cái đcmm thg ad ngu như chó,hate,vihsd
có tâm đấy :)),safe,vihsd
Những người như vậy thì hay bị ung thư không rõ nguyên nhân!,safe,vihsd
Viết Sang đúng ời:>,safe,vihsd
"Trường Giang còn chủ thớt nói họ hàg có nghĩa là đều biết mình bị nhiễm mà còn k chịu khai báo cách ly . Ng thì im về nhà tự cách ly , nhưg đã nhiễm cho người khác . Người thì má thiên hạ đi lây người khác . Cả hai đều y chag chứ ngộ sát cố ý sát hại j .",safe,vihsd
Nó đâu có sài gòn,safe,vihsd
Ông là tiên tri.. ông thử đoán xem bao giờ thì ông chết. Và chết cách nào ?,safe,vihsd
thầy khen chị ở dơ hả chị ?,safe,vihsd
Bị môi a khóa ngay😂,safe,vihsd
"Đức Hạnh ở Anh nó bắt tự cách ly, thế thì ở bên đấy chờ chết rồi mới đem xác về à?",safe,vihsd
Thấy vô phục nhưng khá thuyết lý,safe,vihsd
Ngu gia truyền,toxic,vihsd
Con cho,toxic,vihsd
Béo quá ko kéo dc khoá quần ak ;))),safe,vihsd
"Báo bọn phản động đấy bà con, những người kia bị kích động muốn chung ta cũng kíchđộng giống họ đây mà. Đập phá nhà máy của họ cuối cùng mất tiền là nước mình thôi vì nc mình vi phạm hợp đồng mà. Còn biểu tình gọi nhà nc phải có trách nhiệm tìm hiểu nguyên nhân thì đc.",safe,vihsd
từ ngày bác Thanh ra đi đà nẵng loạn xì ngầu còn hơn cái bồn cầu giật nước,safe,vihsd
Linh Chi bạn nói đúng đó có maya người kh biết cứ ở đó mà gáy :),safe,vihsd
Mấy cô chú 3/ đừng có bị gì nha mấy cô chú mà có làm sao thì chúng cháu bùn lắm k ai tấu hài cho chúng cháu coi   thế thì cuộc sống của chúng cháu nhạt nhẽo lắm cuộc sống của chúng cháu phải cần những người  nhảm nhảm  như mấy cô chú chúng cháu mới vui được 🤣,safe,vihsd
Con đi gia,hate,vihsd
Thật ra tôi ông ghét ông bác này vì ông ấy hài hước 🤪:)))),safe,vihsd
Chậm lại đi mn,safe,vihsd
yê yê spider fucking man đtrai vl a độ ơi :*,safe,vihsd
"Lâm Nguyễn cùng câu hỏi , cần 1 câu trả lời đích thị",safe,vihsd
"Chán đến nỗi ct đéo cần lý do, đéo đau khổ và đéo rơi giọt nước mắt nào. Có 1 kiểu ct gọi là hp vãi loz.",toxic,vihsd
🤣🤣🤣 trong mùn hong dám cười  sợ mẹ la,safe,vihsd
lì xì...cũng dâng bằng 2 tay nó mới nhận êm được 😝😜😛,safe,vihsd
Tao sẽ làm thịt mày,violence,manual_augmentation
Thấy người ta làm việc tốt thì dè biểu chúng nó k bằng súc vật,toxic,vihsd
Bạn em bị bede lunnn,safe,vihsd
"Đôi khi, chúng ta phải chọn điều buồn nhất vì đó là điều tốt nhất cho tất cả",safe,vihsd
"Lệ Hằng mới chơi lô tô ăn nha, mai em lóc mỡ chị",safe,vihsd
Chắc đây là clip củ hả mọi người..?,safe,vihsd
Lại cà khịa rồi =)),safe,vihsd
Vừa theo dõi được fancung =)),safe,vihsd
"Bác Dần nói chuyện hiền lành họ đồn thì biết làm sao bây giờ ha ha 🤣. Đúng rồi đâu phải đi tận nhà gõ cửa để giải thích cho họ hiểu là mình khỏe, video này đã chứng minh bác Dần khỏe mạnh rồi.",safe,vihsd
Nếu mấy ngừoi cccd biết nhìn nhận vnch chỉ là ván cờ của nước mỹ thôi thì hay biết mấy.Bác dần hôm nay kết rất hay,safe,vihsd
Cái củ cặc gì cũng nói được hết :)),hate,vihsd
Ô kê trần dần xuất sắc,safe,vihsd
stream đi anh,safe,vihsd
thầy nhớ mang vinh quang về - nghệ sĩ hài hước clm,safe,vihsd
quản lý fanpage có đc coi là fan cứng ko anh ui :v,safe,vihsd
Những điều xấu tệ nhất đều nằm ở những người con gái tên Trang các ông ạ,safe,vihsd
Nhí... à mà thôi :v,safe,vihsd
Chia ra cho dễ cai trị,safe,vihsd
Hahaaa =))),safe,vihsd
Tuyệt vời đấy,safe,vihsd
Cái này là thẻ thần Kỳ... Của tương lai nhà giàu con đi du học,safe,vihsd
Hello chi  ba,safe,vihsd
Cực kì thuyết phục :),safe,vihsd
Kinh nghiệm Fifa 3 nè thầy...,safe,vihsd
Con di trùng du học 😂😂😂😂😂😂😂😂😂😂😂,safe,vihsd
Vài bữa nữa cty Lục Tỉnh ra thông báo xin lỗi Xanh Bôn thì lại hài vcl 😂,toxic,vihsd
Tộc trưởng có thể mai mối cho dân nữ không,safe,vihsd
Chị này sang trọng ghê,safe,vihsd
Biết điều là tốt . Ko t cho xuống cầu SG là chít mẹ☻,toxic,vihsd
@Anh Japan Ủa cái quần thể gì dậy? Mới chửi người ta rồi quay lại khen :)? Ủa nulo hả? Cd :) ? Nói chuyện như cái lông loz dậy đó :),hate,vihsd
ko live ak a,safe,vihsd
người ở giữa hình như là ông chủ tiệm bánh mì và ông chủ đầm tôm thì phải ^^,safe,vihsd
Cực kì thuyết phục :3,safe,vihsd
"Chống  mũi  bao, nhiêu vậy",safe,vihsd
"chị gái của Nhung , và Tiên Tiên Gì đó , có đi cùng chuyến bay đâu vẫn Bị 🙂",safe,vihsd
Nó chôn lò rồi thì ông cố nội lão trọng có sống dậy mà bắt cái thang cũng bó tay.,hate,vihsd
Thỏ Ngọc,safe,vihsd
Yêu bác ạ ❤,safe,vihsd
Bao nhiêu tiền đem cho con đi định cư bên mẽo cả rồi,toxic,vihsd
Hải Yến có duyên thế này k biết có ny k =))),safe,vihsd
Cười sặc cơm,safe,vihsd
Chị Nhung chỉ lây tới bệnh nhân thứ 33 thôi. Người thứ 34 là người khác rồi. Rồi bà 34 lây ra tới 35 - 38,safe,vihsd
Đảng và chính phủ Việt Nam quyết chiến thắng quết thằng,safe,vihsd
-_- Tận thu rồi !Giờ người nghèo biết sống sao !,safe,vihsd
"Ờ đánh nghiêm túc mà , kiểu đi test thôi",safe,vihsd
Sau đẻ con ra kể cho nó nghe về 1 huyền thoại ❤️,safe,vihsd
"Bệnh thử đi rồi biết cái bảo hiểm nó quý cỡ nào , cũng như hồi trước bắt đội mũ bảo hiểm thôi . Đội là quyền của anh mà ang đéo đội là bị phạt , xong giờ thấy cái mũ bảo hiểm quý cỡ nào .",safe,vihsd
Nhật Phú Nguyễn thế thì t cũng chịu,safe,vihsd
Nhật Phú Nguyễn xin video bạn ơi 😅😅😅,safe,vihsd
Tính máy tính sợ lộn hahaa 🤣🤣,safe,vihsd
Ai rồi cũng phải trưởng thành thôi,safe,vihsd
Nói chuyện dễ thương quá...có suy nghĩ chứ ko phải miệng nhanh hơn não như ai kia...mặc dù có chửi bậy nhưng vui mà 🤣🤣🤣,safe,vihsd
Thầy be trình hơn Khan nka mn :3,safe,vihsd
Hợp lý nhé,safe,vihsd
"Ừm thế đấy,chữ nhân dân hiện diện trên khắp danh xưng cơ quan chính phủ, nhưng dân chỉ như cọng cỏ cọng rác bên đường mà họ nhân danh.",safe,vihsd
Món quà sinh nhật :)),safe,vihsd
Gắt nhưng hay quá anh 🙂,safe,vihsd
Vậy mới thấy thầy Park vừa đẹp trai vừa tự trọng vừa cao quý ❤️❤️❤️,safe,vihsd
C.A việt nam mà mượn xe cái mẹ gì. Mấy ông công an phường ở SG toàn thấy cướp giật là chạy lên lề trốn liền. Sài Gòn nhiều chốt dân phòng vậy mà ngày nào cũng xảy ra cướp giật mà toàn là hiệp sĩ bắt cướp không à. Mấy ông dân phòng chả biết để làm gì nữa. Haizz.,hate,vihsd
Amanita Phalloides,safe,vihsd
Ức hiếp dân thì giỏi lắm!,toxic,vihsd
Thành Cương tết đóng cửa ngủ ;)),safe,vihsd
"thì nó cũng lớn rồi đi đạp xe cùng lũ bạn có gì sai, ko lẽ là ba mẹ thì lúc nào cũng phải kè kè bên nó cho đến khi 18 tuổi, bố mẹ nó phải đi kiếm tiền nuôi nó chứ, không lẽ bạn có con cứ nhốt nó ở nhà 24/7 ra đường là bạn đi theo nó, có lẽ bọn bạn bè n",safe,vihsd
Anh Ba dữ quá,hate,vihsd
Con già này toàn quay ngoài dduong,safe,vihsd
Trend này T đã chụp năm trước rồi :)),safe,vihsd
Mi Rose đâu cũng gặp thiệt luôn,safe,vihsd
Được,safe,vihsd
E dep  qua oi  e o gan chi roi,safe,vihsd
Thằng nào kêu tao dạng háng leo rank là ăn ban nha 😣,safe,vihsd
Giao ma sao già vay,safe,vihsd
Sét đánh chết tao đi,safe,vihsd
Cố gắng lên top 1 sever,safe,vihsd
"🍀Chữa đau bụng kinh,kinh nguyệt không đều, tắc kinh, vô kinh, kinh đen, vón cục, đa nang buồng trứng Điều hoà nội tiết, tăng niêm mạc tử cung. Làm mẩy trứng, trứng khoẻ, tăng khả năng thụ thai. Rối loạn nội tiết tố, ngăn cản các bệnh phụ khoa:viêm lộ tuyến, tắc vòi trứng, u xơ cổ tử cung, lạc nội mạc...0984888291",safe,vihsd
E nhìn chị e thấy chị đẹp quá chừng e chúc chị hp nhé chị yêu,safe,vihsd
933318902,safe,vihsd
Di 3 ơi.ai nói gì nói.mieng người ma.di 3 sống tốt vs lương tâm là dc rui.con thích cách NC của di 3.rat chân thật.,safe,vihsd
Thân lăm bây giò lại căn buôi nhau,toxic,vihsd
💔,safe,vihsd
"Chào bác tiên tri. Bác tiên tri ji mình đoán ngược lại.tui cam đoan ,tấc nhiêng là đúng",safe,vihsd
Chi gái tuyệt vời,safe,vihsd
Thật ra là quên kéo khóa quần ngoài lộ quần trong nên để lộ hẳn thành phong cách mới cho nó đỡ quê,toxic,vihsd
Khánh Ngọc bỏ tù và phạt tiền c ạ. Cách ly 14 ngày ko thích thì phạt 14 tháng tù và 140tr,safe,vihsd
"Nguyễn Ngọc Trinh cố tình k hiểu vấn đề hay k hiểu vấn đề v bạn , ở bên Anh ngta k chịu cho xét nghiệm , ngta bắt tự cách ly ở nhà , quốc tịch việt nam thì về việt nam chữa trị , đã làm đúng thủ tục rồi mà cứ sồn sồn lên",safe,vihsd
Khánh Khờ Bắc Kì con đó rồi sao =))),safe,vihsd
Trần Hoàng Long đĩ mẹ m con? Trần Hensy của c nè,hate,vihsd
🤦‍♀️😪 mạng mẽo như cức chỗ các bác có v không,safe,vihsd
Tùng học từ mẹ anh ạ,safe,vihsd
Vô liêm sỉ. Dối trá. Tàn độc mà đòi chổ tựa của văn minh sao? Tìm lại các câu nói của đảng viên coi..,hate,vihsd
best xạo lol ý,toxic,vihsd
Chị Tấm -.- s làm đc hay v bạn,safe,vihsd
A vẫn chăm chỉ nayd a vẫn cố găng cho đến khi lỗ đít của a bị mọc đinh 🤧🤧 kiểu vừa đấm vừa xoa .. Rap fofun vc 🤣🤣🤣,toxic,vihsd
Người mù =)),safe,vihsd
Huynh Hoang nỗ lực cho bthan và gdinh thôi chứ đâu cần ai nữa lí do là vì gdinh mình ai nói j kệ họ chỉ cần mình đã nỗ lực hết mình là dc r mà,safe,vihsd
Nên dừng lại ở hnh là đc rồi. Kicm có phải là ca sĩ đâu?!,safe,vihsd
Huỳnh Ngân tóc ngắn đẹp luông m ơi,safe,vihsd
Đình Quang xạo l z pa,hate,vihsd
Vlt nhưng anh em vẫn nên giữ gìn sức khỏe nhé :)),safe,vihsd
Lồn em hồng lắm anh ơi,nsfw,manual_augmentation
Dạy học sinh k tốt này said : Hiệu trưởng tiểu Levi,safe,vihsd
L** mày cho chó nó còn không Liếm nữa có đâu mà mày đưa lộn cho người ta ăn con thú vật đầu thai,hate,vihsd
Để sbtc,safe,vihsd
Nay bú hơi nhiều,toxic,vihsd
hên là còn dám ra đường ăn tết🤣,safe,vihsd
Xem lũ chó cộng sản ko có dân chủ ở nước nó làm gì ở đất nước tự do kìa.😏😏,hate,vihsd
Lon ma m nka,hate,vihsd
nhiệt độ giờ quá hợp lý. sài gòn 35. hà nội 32. virus ko sống nổi. hà nội ở nhà 2 ngày thôi là hết dịch.,safe,vihsd
Ah Độ đẹp đôi với chị trang quá,safe,vihsd
k tính tiền nhed,safe,vihsd
"Muốn chết quá, sống làm gì",suicide,manual_augmentation
Shop pe xin hân hạnh tài trợ chương trình này,safe,vihsd
Chúc chú cọp nhiều sức khỏe.,safe,vihsd
Nghi Nguyen bà lanh qá à 😂😂😂,safe,vihsd
Tùng như kiểu con mỏi tay rồi chụp nhanh đê :)),safe,vihsd
"Đăng Thảo htrc t cũng giơ mẫu này ra, may a thơj đ biết làm nên đổi mẫu khác)))",safe,vihsd
Unlike page,safe,vihsd
bút chị xịn thế,safe,vihsd
Phan Mạnh Cường bạn lên xung phong đi chứ k ai mong chết đầu tiên đâu,safe,vihsd
@Kỹ Năng Sinh Tồn ngáo đá hả bạn có làm j bn chưa mà chửi người ta,hate,vihsd
Chim sẻ đi nắng gặp gà trống Cao Bằng 🤣🤣🤣,safe,vihsd
Cực kì thuyết phục 😀,safe,vihsd
Chuyện có xíu cũng cắn nhau dc,safe,vihsd
Hà My má ơi cười xỉu =))))))),safe,vihsd
13 tuổi là bán hàng rồi á hả. Thời gian 10 năm không phải ngắn đâu dễ nói ra dữ,safe,vihsd
Chỗ này ở đâu ấy ae nhỉ :v,safe,vihsd
Bắn chet moe abe h,hate,vihsd
Mai thầy nhớ lập kênh mới ở đâu để bọn em điểm danh nhé,safe,vihsd
Lam Lam nhiều khi bị mà chưa phát hiện thì sao? Cũng giống như người bị dịch nè.,safe,vihsd
Nguyễn Thị Hồng Ngọc trông như model :)))),safe,vihsd
Như 1 con bò động đực clm =))),toxic,vihsd
Hoàng Bomi Cường Trần haha nhớ nha 2 đứa,safe,vihsd
Được không anh êii :))),safe,vihsd
E mất fan cứng r,safe,vihsd
Trend này các bà quê tao tạo ra từ mấy chục năm trước rồi,safe,vihsd
Ủa ngta không lây bệnh cho ai cũng tự cách ly ở mb riêng mà vẫn bị nói??? Khó hỉuuu,safe,vihsd
Huynh minh duc,safe,vihsd
"ờ tao ngu gần bằng mày, ahihi",safe,vihsd
dạo này pản động nhiếu quá mấy bạn bò đỏ ah :D,hate,vihsd
Quỳnh Aanh nhìn phê quad,safe,vihsd
Siu phẩm hả abe 🤔🤔🤔,safe,vihsd
Uiiiii đáng yêu quá cô ơi~~~~,safe,vihsd
Cực kỳ thuyết phục đấy,safe,vihsd
Cô duyên dáng quá à,safe,vihsd
Trend này lâu lắm rồi,safe,vihsd
"Người dân bao giờ cũng khổ nhất. Làm vậy đúng là hại thân, nhưng ko làm gì để lũ khốn nạn nó khinh thường, nó đè đầu cưỡi cổ mãi. Cũng sống khổ sống nhục, chết từ từ với chất thải từ formosa thôi.",safe,vihsd
Nhà em 1 đợt thu tiêu có Tỉ 3 + tiền bán dây tiêu + tiền buôn bán tạp hóa chắc cũng có 2Tỉ. Chắc 3 đời nhà em mới có số tiền như vậy quá,safe,vihsd
Phan Linh nó họ Bùi ý thức như đầu buooi là đúng r,hate,vihsd
Nó cà khịa cụ kìa :<,safe,vihsd
Đã bảo rồi. Công lí là 1 diễn viên hài thôi,safe,vihsd
Liếm lồn em nhé,nsfw,manual_augmentation
Anh hứa trong này anh sẽ thực hiện tốt . Chờ anh đi anh sắp về rồi,safe,vihsd
Hãiiiii,safe,vihsd
Rất thuyết phục =)),safe,vihsd
Thao Nguyenn Thu Yến NguyenThu Nga tết này lại có táo cậu ưi,safe,vihsd
Nguyễn Thị Thảo :'))))) bạn từ từ hãng về dak mil nha bạn,safe,vihsd
đúng mẹ luôn,safe,vihsd
Nguyễn Công Kiên cứng đờ con gà,safe,vihsd
CẢM ƠN  MINH HIẾU  ĐẸP  NHƯ  MINH TINH MÀN  BẠC  CHÚC  HIẾU  CÀNG  ĐẸP  HƠN  NHÉ,safe,vihsd
Khi buồn mình chơi lớn đi nghĩa vụ và giờ muốn ra cx éo đc,toxic,vihsd
