text,label,source
Mọi người xin dành 1 chút thời gian nguyên góp mỗi người 1 like vào ảnh đại diện của tôi được hong :)),safe,vihsd
Sục cặc cho anh đi,nsfw,manual_augmentation
Su Sy chốn thật ý,safe,vihsd
Rất healthy và balance anh ạ😑,safe,vihsd
Trend này thì thua :))),safe,vihsd
Dũng Đỗ đi qua cac thứ cx ho sốt :((,safe,vihsd
Cô qua nhà t,safe,vihsd
Nguyễn Tài may hổng phải trụ mình coi :v,safe,vihsd
giới trẻ bh thật khó hiểu 😅,safe,vihsd
thầy làm e chảy máu rồi đền đi thây,safe,vihsd
Chị Hậu ơi chị về thay hộ em cái quần với !,safe,vihsd
Cực kì thuyết phục thầy ơi,safe,vihsd
"Nói thật tôi thất vọng vì Tạ Bích Loan lắm, cách đây tầm 2 chục năm là 1 trong những thần tượng của tôi, hồi đó dẫn chương trình 7 sắc cầu vồng, rồi năm 1999 dẫn Đường lên đỉnh Olympia. Thế mà bây giờ nhìn xem, đã biến thành cái dạng gì rồi.",safe,vihsd
Mini Tae dơ vcl,hate,vihsd
Thôi xong ăn lol rồi,toxic,vihsd
Bác có năng khiếu làm ủy ban đấy,safe,vihsd
Đốt xác mày cho biết tay,violence,manual_augmentation
Dm anh xấu vl. Mé,toxic,vihsd
Có chàng trai viết lên face,safe,vihsd
Phan Eric đang zẩy vợ nhìn phát im luông =)))),safe,vihsd
Lại bảo không giống đi :)),safe,vihsd
cờ vn nè🇻🇳,safe,vihsd
tuyển để e dí l vào mạt ngkhac à,hate,vihsd
đúng r,safe,vihsd
Sống nhanh lên ae à,safe,vihsd
Ngồi taxi nói chuyện thế giới,safe,vihsd
Tuyệt tác của mọi giác quan🤣,safe,vihsd
Cảm động trước tình người của nhân dân đất nước phát triển,safe,vihsd
"Nguyễn Thị Luận ba mẹ các em k lo lắng cho các e thôi, anh cho nghỉ hết",safe,vihsd
Theo coi lưng còng chưa,safe,vihsd
"có nút vàng thì lì xì đi thầy, hok lì xì hok có tiền trả tiền học nữa 😞",safe,vihsd
Trần Nhật alo?,safe,vihsd
Nhà em gần chị nè.,safe,vihsd
Ở vn tao k gọi là cánh hoa. Huhu,safe,vihsd
"Cuộc sống vô nghĩa, chết đi cho rồi",suicide,manual_augmentation
Nguyễn Quang HN Huy ahihii,safe,vihsd
113,safe,vihsd
Nhậu ko,safe,vihsd
chuẩn mẹ rồi. Mạng vô ko đc đúng ức chế,toxic,vihsd
chiich phu tran dan.bi cach ly car chisnh phu.,hate,vihsd
Ké,safe,vihsd
Trùng hợp??,safe,vihsd
Ninh Trần beat này dizz cũng đc :)),safe,vihsd
Khá Trần tại họ muốn KICM bị nhiều dlike và Jack được nhiều like để trả thù thôi. Chứ bài này dợ tệ,safe,vihsd
Được vãi đái nhờ,safe,vihsd
Deo hieu luon :))),toxic,vihsd
Chết rồi cô ba vàng ngọc ơi há há 🤣🤣,safe,vihsd
"Mùa lũ lại sắp về nữa rồi bà con ơi miền trung lại lao đao với bao con người đang tần tảo với những khó khăn, thương lắm miền trung, ghét lắm tổ quốc lắm cặn bã... =""(",safe,vihsd
Hi ! Chào cậu,safe,vihsd
"Như cc vay cái qq j mà vay lắm thế, ta khinh ! Đậu!",hate,vihsd
Phụ nữ vn làm gi có ai xấu tai xấu hại vậy xấu hết phần chó,toxic,vihsd
"Xem cô vài lần thấy cô chân thật ghê, giỏi giang chịu thương chịu khó.",safe,vihsd
Co nap tien cho con con khen co nua nha,safe,vihsd
"\""đập vào mặt cái nk sale up to 50% thế này còn gì bằng\"" Bạch Tuyết said",safe,vihsd
Bế tắc quá :((,safe,vihsd
Cú R làm ướt mẹ nó cái quần....,safe,vihsd
Mấy thằg não cức,hate,vihsd
Cường quyền ác bá !,hate,vihsd
Người có 500tr giúp cái người k có 500tr 😂 đm,safe,vihsd
Tẩy chai các sản phẩm của Tân Hiệp Phát..,hate,vihsd
Ngó lên trời,safe,vihsd
chất vl a ưi,safe,vihsd
Tấu hài lân trọc được hề trần dần chi bội làm video này giải sầu trong mùa dịch tàu,safe,vihsd
"Hồi sáng đo thân nhiệt 37,5 đúng không, né chị mày ra nghe hôn Kieu Minh",safe,vihsd
Hình như thằng Mỹ ko thiếu nợ thì phải. Tất cả các nước đang nợ Mỹ. Mỹ vô địch. I love you,safe,vihsd
Sắp hưu rồi thì nói thôi ông nào mà chả vậy,safe,vihsd
Kiên lên báo này Phạm Kiên,safe,vihsd
Sống chậm thôi các bạn trẻ,safe,vihsd
Tất nhiên.có chết ngay đc đâu,safe,vihsd
Adu....thua,safe,vihsd
đất nước chúng ta nghèo nhưng ko bao giờ hèn,safe,vihsd
Anna Nguyễn đeo tai nghe vào nghe cũng hay mà,safe,vihsd
Mông to vãi lồn,nsfw,manual_augmentation
ơ kìa liên quân,safe,vihsd
Chị ấy rất tỉnh và xinh gái :))),safe,vihsd
Câu like câu view,safe,vihsd
Sao lại có an vy vậy :v,safe,vihsd
"Cái này xảy ra hoài nhưng ko thấy ngăn chặn, chỉ thấy giơ cao đánh khẽ",toxic,vihsd
"Đmm chúng nó cứ giết người kiều này, có ngày người nhà người ta đánh bomm chết cha lũ bác sỹ như mày.!!!",hate,vihsd
Cô 3 vàng ngọc cho con xin mấy cái hột xoàn đi .,safe,vihsd
T vẫn nge nhạc khánh phương ❤️,safe,vihsd
Gia Bảo vậy chi,safe,vihsd
Không có tiền nhưng e tin bme e đủ tiềm lực đến khi e tự kiếm được tiền :)),safe,vihsd
nhớ hồi trước anh độ nói nếu tôi mà là con gái tôi sẽ xung phong đi nghĩa vụ xong phục tùng các anh em trong đó,safe,vihsd
Acc về rồi nha :)),safe,vihsd
Láo nháo =)),safe,vihsd
Chí Bảo chỉ xem có tốt thật không thôi mà 😂,safe,vihsd
Mong bác khỏe  mạnh  để  cho ae xem cho vui ko thì  mùa  dịch này  buồn  lắm,safe,vihsd
Bình luận chỉ mang tính chất khoe fan cứng :)),safe,vihsd
Cái phiếu phạt 20k này csgt đéo bao giờ nghi cái gì hết nha tao bị mấy tờ có cả 50k nữa chỉ là bọn nó tự nghi vào rồi làm màu thôi,hate,vihsd
Đợi đợi cl :)),toxic,vihsd
Tao sẽ bóp cổ mày đến chết,violence,manual_augmentation
Tấu hai bonsa phát sóng,safe,vihsd
Tuổi trẻ chưa trải sự đời,safe,vihsd
Lam cai cc j dc bo ha T.lu,toxic,vihsd
Hay anh uwiii !,safe,vihsd
Bắt tai,safe,vihsd
Bảo Ngọc lớn rồi hk có mua đồ tết! Mua đồ quanh nămmmmmmmmmm,safe,vihsd
Hoàng Mỹ🙂 cánh hoa kìa,safe,vihsd
Tự sát là giải thoát,suicide,manual_augmentation
Hoa Sung Chơi vậy sao chơi lại trời :v,safe,vihsd
Nguyễn Minh bo cua Ngọc trinh corona,hate,vihsd
Trần Trung Thành giá sao vậy a ơi,safe,vihsd
:))),safe,vihsd
gửi anh Tiệp,safe,vihsd
Hoàng thị bé six 😆,safe,vihsd
Bạn nào bt fb của mấy bạn ad ko nhỉ cho mk xin cái đjt con me cay vãi cả lol là t thề cmt đúng một câu a vs cu tùng giống hệt nhau xong r nó trả lời t đúng một câu ? Thế là nó ban t thề cay vãi lol t mà bt fb của m thì đjt con me m xác định lập acc mới con chó lol con me nó cay vãi lon t vẫn đéo hiểu tại s nó ban t lam dụng chức quyền à hay khinh ng v ??,hate,vihsd
Mấy cái người mà kỳ thị lgbt thì quá là lạc hậu. Chết 1000000000000000000000 kiếp cũng chưa hết mù nữa,hate,vihsd
Cần phiên dịch câu đầu của Sói ><,safe,vihsd
Yêu cái db tốt nhất ko yêu,toxic,vihsd
Vp Trường 😪 em kiếm cơm thui anh ơi,safe,vihsd
chuong trinh moi ty thy di,safe,vihsd
"Trăm mấy chục thì nó không có nhiều, Con bò rụng cộng lông cay me rụng lá.😚",safe,vihsd
Cáu vl,safe,vihsd
yêu thầyyyy nhiềuuuu,safe,vihsd
Mk sem ma nhu nguoi dien cuoi mot mk co ai nhu rui hok 😂😂😂😂😂,safe,vihsd
trưởng thành vì cao hơn,safe,vihsd
"Chỉ cần chặn từ bức tường vt 17 ,nam Bắc phân ranh sẽ trả lời ngay ai cần ai ????? Để bk k phải nuôi nk như bọn chúng từng lếu láo .Hiện tại nk đang bị ĐÔ HỘ bởi bk ,thế mà mn vẫn vui vẽ vì cảm thấy mình k đủ NÍ nuận đành câm như hến để nhờ ơn ỉa đái từ bk",hate,vihsd
Th Lào làm gì có biển nhie,safe,vihsd
Kết thúc cuộc đời thôi,suicide,manual_augmentation
Chị ba mặc có phúc hậu bởi vậy mới giàu cảm phục chị ba,safe,vihsd
Đặng An .,safe,vihsd
Hàng hiệu made in Mixi,safe,vihsd
"So éo gì với cái bọn đi vệ sinh ra xăng. Không phải Iran, ko phải trung đông mà Mỹ mới là cái rốn dầu của thế giới. Giờ lại có thể biến đá thành xăng kia kìa.",safe,vihsd
🤦🤦🤦,safe,vihsd
hú,safe,vihsd
Bệnh của m còn nặng hơn ung thư đấy thằng ngu ạ,hate,vihsd
"Ông im mẹ mồm đi,xl quen mồm",hate,vihsd
Quang Khải hí,safe,vihsd
Tem tem caj net laj dum,safe,vihsd
live stream đi a ơi =))),safe,vihsd
Baroibeo đi ngủ r,safe,vihsd
Lê Minh Hậu thôi b ạ 🙄,safe,vihsd
Xin troi ưng nghiem  tr tr dan de toi ac cua riengia dinh trui cua tap can binh phai cui dau hoi han nhan toi tay trol ac doc,safe,vihsd
live tiếp đi a làm top 1 nữa,safe,vihsd
"Cũng đồng ý vs ad nhưng bạn m từ khi tham gia và đọc từng câu từng chữ bài đăng của ad thì thay đổi hẳn,từ đứa ngoan hiền thành láo xược,có tí chuyện là chửi bới um lên,1 lol 2 lol. Buồn hẳn :'(",toxic,vihsd
@ss a bê đê đó má,safe,vihsd
Vcl anh tôi múa xịn thế 😂,safe,vihsd
chậm thôi mấy bồ =)),safe,vihsd
"Chúc bác khỏe mạnh, bác về Việt Nam chơi chúng tôi luôn chào đón với lòng quý mến. Mong mấy ae An ninh Việt nam thông cảm, tạo điều kiện cho bác Dần về chơi với ae",safe,vihsd
Phạm Vũ nc Anh là trời âu chứ là gì 😄,safe,vihsd
Hàn quất gáy sớm ăn j :)),safe,vihsd
E thích cây bút của chị :)),safe,vihsd
Cực kì thuyết phục tiếp đi,safe,vihsd
"mới gặp face lần đầu nhưng cảm giác kết rồi đấy, ĐKM admin phát làm quen nhé :v, cơ mà cái tên admin vl thật :p lẽ ra 4 chữ T luôn cho nó hoành tráng lệ",safe,vihsd
Con chào bố Phùng Độ ah🙄 con là vợ anh Tùng Sói đâyy🙊,safe,vihsd
chắc ông này sợ dịch bên mỹ nên nói theo phe cộng sản việt nam để được về nước:))),safe,vihsd
Những cmt đàng hoàng mà chửi ngta thì sẽ giảm fan nhiều,safe,vihsd
Tự sát là cách duy nhất,suicide,manual_augmentation
"Thực sự thì họ chỉ hơn chúng ta về ý thức thôi mà, thứ đã làm cho người Nhật trở nên vĩ đại. Ở VN mn bị ảo tưởng về 1 dân tộc vĩ đại là do dc thứ ánh sáng gì đó chiếu xuyên qua tim và là đất nước có những người ""ngoài hành tinh"" dùng tay ko quật ngã UH1, tắt động cơ máy bay ẩn trong mây, đút đầu vào lỗ châu mai,.. Chỉ có trên thiên đường mới có những vị thần như thế",safe,vihsd
Nguyễn Phương Linh sống thật đéo gì,hate,vihsd
Thoại Trần chính tả chứ ko phải chính tã bạn ơi :))))))),safe,vihsd
Cẩm Nhung bắt trend đi,safe,vihsd
Dành Mấy cđl đi soi haha nè :)),safe,vihsd
Lên giường chịch nhau đi,nsfw,manual_augmentation
"Anh sắp cover cô ""thắm không về"" ae nhớ ủng hộ",safe,vihsd
Nước ta đáng sống vãi :),safe,vihsd
"đến con trâu qua ngòi bút của họ nó cũng biết thù "" giặc mỹ "" cơ mà ! hay anh Tám BBQ là nhân vật hư cấu đến giờ vẫn lắm người hoài nghi !.... à còn diệt chủng mà mấy triệu tín đồ vẫn tin là doanh nhân hay danh nhân gì mới hay ! ... nói họ là bậc thầy quả ko ngoa !",hate,vihsd
Hoàng Thiên Dương Cúc hehe thường thuii bé,safe,vihsd
Ngô Hiếu rp m h,safe,vihsd
Ba nay don ve sinh ben my i,safe,vihsd
Ngọc Liên nc nv nha homie :))),safe,vihsd
Do người ta thay lòng chứ khoảng cách có tội gì?,safe,vihsd
Hoàng Dương j toi co' ne`,safe,vihsd
Thầy các em đây,safe,vihsd
"Hồi những năm về trước, mình coi phim Vũ Điệu Hoang Dã của cô ấy, cô ấy rất đẹp, xứng đáng được gọi là Mỹ Nhân ❤️",safe,vihsd
Bảo My add em cô ơi :((,safe,vihsd
❤️❤️,safe,vihsd
Du ma nhin cai mat  gian va co,toxic,vihsd
Nghe có vẻ mixi nhưng rất tộc trưởng,safe,vihsd
Đất nước phát triển mà con người thì k hiểu nổi,safe,vihsd
"Cắn ko đúng định hướng,ko đủ số lượng là nó đuổi chứ ko phải lấy 3 củ của nó mà dễ đâu mấy ông phản động ơi",hate,vihsd
Đeo.vàng nhiều vậy nga.gây cô.không dậy được đâu mang làm từ thiện đi khoe của làm gì có ai khen đâu đúng là chúng mày hết chuyện rồi a,safe,vihsd
Tâm Ngô e ko thích ăn con này. nướng lên ăn có mùi khét khét ko ngon,safe,vihsd
Trym anh độ có gì mà ai cũng xem vậy?,toxic,vihsd
hướng về quê hương là ngta cảm thông liền,safe,vihsd
Cô ấy không tìm được người tốt hơn bạn để so sánh thì sao,safe,vihsd
Nguyễn Nhung cân nhắc công việc mới nè,safe,vihsd
Sao bác ko đốn cửa tất cả cửa khẩu còn qua lại thì còn dich bệnh có nhiều người vì đồng tiền nên ko biết mình là người hây súc vật đâu bác ơi,hate,vihsd
Ai lớp du chu cà mo. Cô Minh Hiếu,safe,vihsd
"hà lội không vội được đâu, hít ôxy thiên đường như chưa từng được thở",safe,vihsd
Ví nhiều tiền thì con người ta tự nhiên đẹp lên 1 cách lạ thường a ạ,safe,vihsd
Ồ. Vậy cái vụ vinashin toàn mấy ôg ngu nhỉ😁? Bạn giỏi thật,hate,vihsd
"Châu Hạ Nghi duma, t cười gần chếttt",safe,vihsd
"Đào Mạnh An bên nó ai bị hoặc nghi bị thì tự cách ly tự điểu trị nhé, nó còn không cho xét nghiệm cơ, chỉ khi nào bạn chết thì nó mới khám nghiệm để kết luận có do virus hay không, ở ngoài đường mà đeo khẩu trang bọn Anh nó còn đấm vào mặt cho chứ ở đó mà điều trị",safe,vihsd
Mask matcha gí chỉ xx,safe,vihsd
Đặng Công Vinh loại mày có cặc tiền mà mua loại xin,hate,vihsd
Thích nghe chị này  nói chuyện hay,safe,vihsd
qua page Comcom xem dân VN cũng có nhiều thằng ngu tương tự đó :)))),hate,vihsd
xiang kiss0fangel h.       H. H.  H gg h.            Hhhhh,safe,vihsd
Lào Caiiii <3,safe,vihsd
"Trần Thị Ngọc Anh bản thân đi hiến máu trong lúc đại dịch là sai , bác sĩ không có trách nhiệm trong việc xét nghiệm cho người khác trước khi hiến máu cũng là sai",safe,vihsd
Trung quảng cáo 🤔,safe,vihsd
🤣😃😃😃,safe,vihsd
"Chán sống quá, chết thôi",suicide,manual_augmentation
Gửi mấy bé sống nhanh vs sống chậm,safe,vihsd
idol Tiger mau về Việt Nam với chúng cháu nha. thấy rất quý bác.,safe,vihsd
Dễ thương giữ trời 😍,safe,vihsd
Lê Bảo Kiên chỉ đạo vụ nay zồi 😜,safe,vihsd
"Ơ, thế bà già của mụ này ngoại tình vs ông hồ lòi ra mụ ah ?",hate,vihsd
Xh gìơ lợi dụng nhau mà sống đi. :),safe,vihsd
Nghe vô lý nhưng lại thuyết phục vl :))),safe,vihsd
Đọc mà ko thấy mùi à. Ai mới auto,safe,vihsd
Nguyễn Sơn Hà dến mệt :))),safe,vihsd
"Tính tạo trend , nhưng fail cmnr",toxic,vihsd
Nói thật là em là nghề md. Hôm qua gặp 2 thằng ham lon nhanh quá thiếu tền. Anh em nghĩa hiệp 4 phương 8 hướng trả công bằng cho em với :'(,safe,vihsd
Nguyễn Thùy Giang đỡ đi =)),safe,vihsd
Viết Phúc thấy đâu cũng bl nhg chưa thấy nên fan cứng nhỉ 🤣🤣🤣,safe,vihsd
Thật hả Minh Minh haixx tui là người Hậu Giang nè nếu thật là như z thì mất mặt cho người HG quá 😪😪😪😪,safe,vihsd
phê con tê tê. ai có Video này k ạ?,safe,vihsd
Trần Công Luận đúng .phai phat tù vi gay bao nhieu nguoi ..tot nhat tử hih,toxic,vihsd
Đợi tao đập mặt mày cho biết tay,violence,manual_augmentation
Cherry Nguyen =)))))),safe,vihsd
Thầy tự đạp đổ chén cơm chứ ai thèm cướp :) Đang yên đang lành tự nhiên gáy đấy chứ :3,safe,vihsd
"Mà xoạc nhiều quá, nát mẹ nó người",safe,vihsd
"Boxit nữa, đừng quên bùn đỏ",toxic,vihsd
Mình thi qua rồi nghe xong vẫn rơm rớm. Căn bản 12 năm đèn sách mình chưa từng có năm nào cố gắng hết mình và kết quả là trượt đại học 🙂,safe,vihsd
Mk sem ma nhu nguoi dien cuoi mot mk co ai nhu rui hok 😂😂😂😂😂🤣🤣🤣😂,safe,vihsd
Nhìn mặt thấy mắc ỉ* à :))),toxic,vihsd
Diện Trần óc choá thật.,hate,vihsd
em bị r a ơi,safe,vihsd
Nhìn tùng sói men vd 😗,safe,vihsd
Đi coppy ảnh của page khác không ghi nguồn. :))) kém chuyên nghiệp,toxic,vihsd
Tập đoàn mang tiếng là tư nhân nhưng nó là sân sau của bọn chóp bu cs.,hate,vihsd
Hành trình đi tìm nốt ruồi hả Anh ?,safe,vihsd
"Khổ bố lân ép cụ quá ,nhưng phải nói cụ còn khỏe và sung lắm ,chứ đâu có lởm khởm như đào tụt quần và phan kỳ nhông",safe,vihsd
Chặt mày làm mấy khúc,violence,manual_augmentation
Sao like nhiều quá vậy đáng lẽ diss like mới đúng chứ,safe,vihsd
Phà Nguyễn ngày mai chúng ta muôn trùng xa mãi xa 2 phương trời. Nào mai sau có còn thấy nhau :))),safe,vihsd
nghe xong thấy kicm là producer cho Jack thấy hợp hơn:)),safe,vihsd
Fb minh hiếu nha,safe,vihsd
Mạnh Thắng Trần Nguyễn Đức Hoàng ko đi tơi ở cầu giấy nha :((,safe,vihsd
Yến Linh Anh Truc Thuỳ Trâm Thu NguyễnPhạm Nhung .... chời ơi vừa xem vừa tức phòng mình :)))),safe,vihsd
Thấy vuivui ta ...,safe,vihsd
Thời này khó lật lắm ... cônd nhận trang này ý nghĩa,safe,vihsd
Abe chơi dơ,safe,vihsd
Nhanh còn về livestream đii ông già mệt ghê :))),safe,vihsd
Bảo khoe mới khoe chứ không phải cố tình đâu nhé 😌,safe,vihsd
Nghèo khổ có nhau chứ giàu có chắc k =)),safe,vihsd
Không có tiền mình phải quảng cáo nhiều nên 😂😂,safe,vihsd
Ung thư tuỷ thì bỏ mẹ 😄😄,toxic,vihsd
Không muốn sống nữa,suicide,manual_augmentation
Nhìn mặt cô bé phóng viên như thể sắp bợp cho ngài Lãnh đạo 1 tai cho chừa ngu người..,hate,vihsd
Phan Nhuệ Anh .,safe,vihsd
"Được anh , được vãi lon anh ạ :)))",toxic,vihsd
"Cả đời thì cũng sẽ trở về với cát bụi thôi, được trở về quê hương tổ tiên thôi 😂",safe,vihsd
